ID: 1409.0, actual: neutral, predicted: negative
ID: 2033.0, actual: negative, predicted: negative
ID: 2034.0, actual: negative, predicted: neutral
ID: 2035.0, actual: negative, predicted: negative
ID: 2036.0, actual: negative, predicted: negative
ID: 2037.0, actual: negative, predicted: negative
ID: 2038.0, actual: negative, predicted: neutral
ID: 2039.0, actual: negative, predicted: neutral
ID: 2040.0, actual: negative, predicted: negative
ID: 2041.0, actual: negative, predicted: negative
ID: 2042.0, actual: negative, predicted: negative
ID: 2043.0, actual: negative, predicted: negative
ID: 2044.0, actual: negative, predicted: negative
ID: 2045.0, actual: negative, predicted: neutral
ID: 2046.0, actual: negative, predicted: negative
ID: 2047.0, actual: negative, predicted: negative
ID: 2048.0, actual: negative, predicted: negative
ID: 2049.0, actual: negative, predicted: negative
ID: 2050.0, actual: negative, predicted: negative
ID: 2051.0, actual: negative, predicted: negative
ID: 2052.0, actual: negative, predicted: negative
ID: 2053.0, actual: negative, predicted: negative
ID: 2054.0, actual: negative, predicted: negative
ID: 2055.0, actual: negative, predicted: negative
ID: 2056.0, actual: negative, predicted: neutral
ID: 2057.0, actual: negative, predicted: negative
ID: 2058.0, actual: negative, predicted: neutral
ID: 2059.0, actual: negative, predicted: negative
ID: 2060.0, actual: negative, predicted: neutral
ID: 2061.0, actual: negative, predicted: negative
ID: 2062.0, actual: negative, predicted: negative
ID: 2063.0, actual: negative, predicted: neutral
ID: 2064.0, actual: negative, predicted: negative
ID: 2065.0, actual: negative, predicted: negative
ID: 2066.0, actual: negative, predicted: negative
ID: 2067.0, actual: negative, predicted: neutral
ID: 2068.0, actual: negative, predicted: negative
ID: 2069.0, actual: negative, predicted: neutral
ID: 2070.0, actual: negative, predicted: negative
ID: 2071.0, actual: negative, predicted: negative
ID: 2072.0, actual: negative, predicted: negative
ID: 2073.0, actual: negative, predicted: neutral
ID: 2074.0, actual: negative, predicted: negative
ID: 2075.0, actual: negative, predicted: negative
ID: 2076.0, actual: negative, predicted: negative
ID: 2077.0, actual: negative, predicted: neutral
ID: 2078.0, actual: negative, predicted: negative
ID: 2079.0, actual: negative, predicted: neutral
ID: 2080.0, actual: negative, predicted: neutral
ID: 2081.0, actual: negative, predicted: negative
ID: 2082.0, actual: negative, predicted: neutral
ID: 2083.0, actual: negative, predicted: negative
ID: 2084.0, actual: negative, predicted: neutral
ID: 2085.0, actual: negative, predicted: negative
ID: 2086.0, actual: negative, predicted: neutral
ID: 2087.0, actual: negative, predicted: neutral
ID: 2088.0, actual: negative, predicted: neutral
ID: 2089.0, actual: negative, predicted: neutral
ID: 2090.0, actual: negative, predicted: neutral
ID: 2091.0, actual: negative, predicted: negative
ID: 2092.0, actual: negative, predicted: negative
ID: 2093.0, actual: negative, predicted: negative
ID: 2094.0, actual: negative, predicted: negative
ID: 2095.0, actual: negative, predicted: neutral
ID: 2096.0, actual: negative, predicted: neutral
ID: 2097.0, actual: negative, predicted: neutral
ID: 2098.0, actual: negative, predicted: neutral
ID: 2099.0, actual: negative, predicted: neutral
ID: 2100.0, actual: negative, predicted: neutral
ID: 2101.0, actual: negative, predicted: negative
ID: 2102.0, actual: negative, predicted: negative
ID: 2103.0, actual: negative, predicted: neutral
ID: 2104.0, actual: negative, predicted: negative
ID: 2105.0, actual: negative, predicted: negative
ID: 2106.0, actual: negative, predicted: neutral
ID: 2107.0, actual: negative, predicted: negative
ID: 2108.0, actual: negative, predicted: negative
ID: 2109.0, actual: negative, predicted: neutral
ID: 2110.0, actual: negative, predicted: neutral
ID: 2111.0, actual: negative, predicted: negative
ID: 2112.0, actual: negative, predicted: negative
ID: 2113.0, actual: negative, predicted: neutral
ID: 2114.0, actual: negative, predicted: negative
ID: 2115.0, actual: negative, predicted: neutral
ID: 2116.0, actual: negative, predicted: negative
ID: 2117.0, actual: negative, predicted: negative
ID: 2118.0, actual: negative, predicted: neutral
ID: 2119.0, actual: negative, predicted: negative
ID: 2120.0, actual: negative, predicted: negative
ID: 2121.0, actual: negative, predicted: neutral
ID: 2122.0, actual: negative, predicted: negative
ID: 2123.0, actual: negative, predicted: neutral
ID: 2124.0, actual: negative, predicted: neutral
ID: 2125.0, actual: negative, predicted: neutral
ID: 2126.0, actual: negative, predicted: negative
ID: 2127.0, actual: negative, predicted: neutral
ID: 2128.0, actual: negative, predicted: negative
ID: 2129.0, actual: negative, predicted: neutral
ID: 2130.0, actual: negative, predicted: negative
ID: 2131.0, actual: negative, predicted: neutral
ID: 2132.0, actual: negative, predicted: neutral
ID: 2133.0, actual: negative, predicted: negative
ID: 2134.0, actual: negative, predicted: negative
ID: 2135.0, actual: negative, predicted: negative
ID: 2136.0, actual: negative, predicted: neutral
ID: 2137.0, actual: negative, predicted: negative
ID: 2138.0, actual: negative, predicted: negative
ID: 2139.0, actual: negative, predicted: neutral
ID: 2140.0, actual: negative, predicted: negative
ID: 2141.0, actual: negative, predicted: neutral
ID: 2142.0, actual: negative, predicted: neutral
ID: 2143.0, actual: negative, predicted: neutral
ID: 2144.0, actual: negative, predicted: neutral
ID: 2145.0, actual: negative, predicted: neutral
ID: 2146.0, actual: negative, predicted: neutral
ID: 2147.0, actual: negative, predicted: negative
ID: 2148.0, actual: negative, predicted: negative
ID: 2149.0, actual: negative, predicted: neutral
ID: 2150.0, actual: negative, predicted: negative
ID: 2151.0, actual: negative, predicted: negative
ID: 2152.0, actual: negative, predicted: neutral
ID: 2153.0, actual: negative, predicted: neutral
ID: 2154.0, actual: negative, predicted: neutral
ID: 2155.0, actual: negative, predicted: negative
ID: 2156.0, actual: negative, predicted: negative
ID: 2157.0, actual: negative, predicted: neutral
ID: 2158.0, actual: negative, predicted: negative
ID: 2159.0, actual: negative, predicted: neutral
ID: 2160.0, actual: negative, predicted: negative
ID: 2161.0, actual: negative, predicted: neutral
ID: 2162.0, actual: negative, predicted: neutral
ID: 2163.0, actual: negative, predicted: negative
ID: 2164.0, actual: negative, predicted: neutral
ID: 2165.0, actual: negative, predicted: negative
ID: 2166.0, actual: negative, predicted: negative
ID: 2167.0, actual: negative, predicted: negative
ID: 2168.0, actual: negative, predicted: neutral
ID: 2169.0, actual: negative, predicted: negative
ID: 2170.0, actual: negative, predicted: neutral
ID: 2171.0, actual: negative, predicted: negative
ID: 2172.0, actual: negative, predicted: neutral
ID: 2173.0, actual: negative, predicted: neutral
ID: 2174.0, actual: negative, predicted: negative
ID: 2175.0, actual: negative, predicted: negative
ID: 2176.0, actual: negative, predicted: negative
ID: 2177.0, actual: negative, predicted: negative
ID: 2178.0, actual: negative, predicted: negative
ID: 2179.0, actual: negative, predicted: neutral
ID: 2180.0, actual: negative, predicted: negative
ID: 2181.0, actual: negative, predicted: negative
ID: 2182.0, actual: negative, predicted: neutral
ID: 2183.0, actual: negative, predicted: neutral
ID: 2184.0, actual: negative, predicted: neutral
ID: 2185.0, actual: negative, predicted: neutral
ID: 2186.0, actual: negative, predicted: negative
ID: 2187.0, actual: negative, predicted: negative
ID: 2188.0, actual: negative, predicted: negative
ID: 2189.0, actual: negative, predicted: negative
ID: 2190.0, actual: negative, predicted: negative
ID: 2191.0, actual: negative, predicted: neutral
ID: 2192.0, actual: negative, predicted: negative
ID: 2193.0, actual: negative, predicted: negative
ID: 2194.0, actual: negative, predicted: negative
ID: 2195.0, actual: negative, predicted: neutral
ID: 2196.0, actual: negative, predicted: neutral
ID: 2197.0, actual: negative, predicted: neutral
ID: 2198.0, actual: negative, predicted: neutral
ID: 2199.0, actual: negative, predicted: neutral
ID: 2200.0, actual: negative, predicted: negative
ID: 2201.0, actual: negative, predicted: negative
ID: 2202.0, actual: negative, predicted: neutral
ID: 2203.0, actual: negative, predicted: negative
ID: 2204.0, actual: negative, predicted: neutral
ID: 2205.0, actual: negative, predicted: negative
ID: 2206.0, actual: negative, predicted: negative
ID: 2207.0, actual: negative, predicted: negative
ID: 2208.0, actual: negative, predicted: neutral
ID: 2209.0, actual: negative, predicted: negative
ID: 2210.0, actual: negative, predicted: neutral
ID: 2211.0, actual: negative, predicted: neutral
ID: 2212.0, actual: negative, predicted: negative
ID: 2213.0, actual: negative, predicted: negative
ID: 2214.0, actual: negative, predicted: neutral
ID: 2215.0, actual: negative, predicted: negative
ID: 2216.0, actual: negative, predicted: neutral
ID: 2217.0, actual: negative, predicted: negative
ID: 2218.0, actual: negative, predicted: negative
ID: 2219.0, actual: negative, predicted: negative
ID: 2220.0, actual: negative, predicted: neutral
ID: 2221.0, actual: negative, predicted: negative
ID: 2222.0, actual: negative, predicted: neutral
ID: 2223.0, actual: negative, predicted: negative
ID: 2224.0, actual: negative, predicted: negative
ID: 2225.0, actual: negative, predicted: neutral
ID: 2226.0, actual: negative, predicted: negative
ID: 2227.0, actual: negative, predicted: neutral
ID: 2228.0, actual: negative, predicted: negative
ID: 2229.0, actual: negative, predicted: negative
ID: 2230.0, actual: negative, predicted: neutral
ID: 2231.0, actual: negative, predicted: negative
ID: 2232.0, actual: negative, predicted: neutral
ID: 2233.0, actual: negative, predicted: negative
ID: 2234.0, actual: negative, predicted: neutral
ID: 2235.0, actual: negative, predicted: negative
ID: 2236.0, actual: negative, predicted: negative
ID: 2237.0, actual: negative, predicted: negative
ID: 2238.0, actual: negative, predicted: negative
ID: 2239.0, actual: negative, predicted: negative
ID: 2240.0, actual: negative, predicted: negative
ID: 2241.0, actual: negative, predicted: negative
ID: 2242.0, actual: negative, predicted: neutral
ID: 2243.0, actual: negative, predicted: negative
ID: 2244.0, actual: negative, predicted: neutral
ID: 2245.0, actual: negative, predicted: neutral
ID: 2246.0, actual: negative, predicted: negative
ID: 2247.0, actual: negative, predicted: negative
ID: 2248.0, actual: negative, predicted: negative
ID: 2249.0, actual: negative, predicted: negative
ID: 2250.0, actual: negative, predicted: negative
ID: 2251.0, actual: negative, predicted: neutral
ID: 2252.0, actual: negative, predicted: negative
ID: 2253.0, actual: negative, predicted: neutral
ID: 2254.0, actual: negative, predicted: neutral
ID: 2255.0, actual: negative, predicted: negative
ID: 2256.0, actual: negative, predicted: negative
ID: 2257.0, actual: negative, predicted: neutral
ID: 2258.0, actual: negative, predicted: negative
ID: 2259.0, actual: negative, predicted: negative
ID: 2260.0, actual: negative, predicted: neutral
ID: 2261.0, actual: negative, predicted: negative
ID: 2262.0, actual: negative, predicted: neutral
ID: 2263.0, actual: negative, predicted: neutral
ID: 2264.0, actual: negative, predicted: negative
ID: 2265.0, actual: negative, predicted: negative
ID: 2266.0, actual: negative, predicted: neutral
ID: 2267.0, actual: negative, predicted: negative
ID: 2268.0, actual: negative, predicted: negative
ID: 2269.0, actual: negative, predicted: negative
ID: 2270.0, actual: negative, predicted: neutral
ID: 2271.0, actual: negative, predicted: negative
ID: 2272.0, actual: negative, predicted: negative
ID: 2273.0, actual: negative, predicted: neutral
ID: 2274.0, actual: negative, predicted: negative
ID: 2275.0, actual: negative, predicted: negative
ID: 2276.0, actual: negative, predicted: negative
ID: 2277.0, actual: negative, predicted: negative
ID: 2278.0, actual: negative, predicted: neutral
ID: 2279.0, actual: negative, predicted: negative
ID: 2280.0, actual: negative, predicted: neutral
ID: 2281.0, actual: negative, predicted: neutral
ID: 2282.0, actual: negative, predicted: neutral
ID: 2283.0, actual: negative, predicted: neutral
ID: 2284.0, actual: negative, predicted: neutral
ID: 2285.0, actual: negative, predicted: negative
ID: 2286.0, actual: negative, predicted: negative
ID: 2287.0, actual: negative, predicted: negative
ID: 2288.0, actual: negative, predicted: negative
ID: 2289.0, actual: negative, predicted: negative
ID: 2290.0, actual: negative, predicted: negative
ID: 2291.0, actual: negative, predicted: neutral
ID: 2292.0, actual: negative, predicted: negative
ID: 2293.0, actual: negative, predicted: neutral
ID: 2294.0, actual: negative, predicted: neutral
ID: 2295.0, actual: negative, predicted: negative
ID: 2296.0, actual: negative, predicted: negative
ID: 2297.0, actual: negative, predicted: neutral
ID: 2298.0, actual: negative, predicted: neutral
ID: 2299.0, actual: negative, predicted: negative
ID: 2300.0, actual: negative, predicted: negative
ID: 2301.0, actual: negative, predicted: neutral
ID: 2302.0, actual: negative, predicted: neutral
ID: 2303.0, actual: negative, predicted: neutral
ID: 2304.0, actual: negative, predicted: neutral
ID: 2305.0, actual: negative, predicted: negative
ID: 2306.0, actual: negative, predicted: negative
ID: 2307.0, actual: negative, predicted: neutral
ID: 2308.0, actual: negative, predicted: negative
ID: 2309.0, actual: negative, predicted: negative
ID: 2310.0, actual: negative, predicted: negative
ID: 2311.0, actual: negative, predicted: neutral
ID: 2312.0, actual: negative, predicted: negative
ID: 2313.0, actual: negative, predicted: negative
ID: 2314.0, actual: negative, predicted: neutral
ID: 2315.0, actual: negative, predicted: negative
ID: 2316.0, actual: negative, predicted: neutral
ID: 2317.0, actual: negative, predicted: negative
ID: 2318.0, actual: negative, predicted: neutral
ID: 2319.0, actual: negative, predicted: neutral
ID: 2320.0, actual: negative, predicted: negative
ID: 2321.0, actual: negative, predicted: negative
ID: 2322.0, actual: negative, predicted: negative
ID: 2323.0, actual: negative, predicted: negative
ID: 2324.0, actual: negative, predicted: negative
ID: 2325.0, actual: negative, predicted: negative
ID: 2326.0, actual: negative, predicted: negative
ID: 2327.0, actual: negative, predicted: neutral
ID: 2328.0, actual: negative, predicted: negative
ID: 2329.0, actual: negative, predicted: neutral
ID: 2330.0, actual: negative, predicted: neutral
ID: 2331.0, actual: negative, predicted: neutral
ID: 2332.0, actual: negative, predicted: negative
ID: 2333.0, actual: negative, predicted: neutral
ID: 2334.0, actual: negative, predicted: negative
ID: 2335.0, actual: negative, predicted: negative
ID: 2336.0, actual: negative, predicted: neutral
ID: 2337.0, actual: negative, predicted: neutral
ID: 2338.0, actual: negative, predicted: negative
ID: 2339.0, actual: negative, predicted: neutral
ID: 2340.0, actual: negative, predicted: negative
ID: 2341.0, actual: negative, predicted: negative
ID: 2342.0, actual: negative, predicted: negative
ID: 2343.0, actual: negative, predicted: neutral
ID: 2344.0, actual: negative, predicted: negative
ID: 2345.0, actual: negative, predicted: negative
ID: 2346.0, actual: negative, predicted: neutral
ID: 2347.0, actual: negative, predicted: negative
ID: 2348.0, actual: negative, predicted: neutral
ID: 2349.0, actual: negative, predicted: neutral
ID: 2350.0, actual: negative, predicted: negative
ID: 2351.0, actual: negative, predicted: negative
ID: 2352.0, actual: negative, predicted: negative
ID: 2353.0, actual: negative, predicted: negative
ID: 2354.0, actual: negative, predicted: negative
ID: 2355.0, actual: negative, predicted: negative
ID: 2356.0, actual: negative, predicted: neutral
ID: 2357.0, actual: negative, predicted: negative
ID: 2358.0, actual: negative, predicted: negative
ID: 2359.0, actual: negative, predicted: negative
ID: 2360.0, actual: negative, predicted: neutral
ID: 2361.0, actual: negative, predicted: neutral
ID: 2362.0, actual: negative, predicted: negative
ID: 2363.0, actual: negative, predicted: negative
ID: 2364.0, actual: negative, predicted: negative
ID: 2365.0, actual: negative, predicted: neutral
ID: 2366.0, actual: negative, predicted: negative
ID: 2367.0, actual: negative, predicted: negative
ID: 2368.0, actual: negative, predicted: negative
ID: 2369.0, actual: negative, predicted: negative
ID: 2370.0, actual: negative, predicted: neutral
ID: 2371.0, actual: negative, predicted: negative
ID: 2372.0, actual: negative, predicted: neutral
ID: 2373.0, actual: negative, predicted: negative
ID: 2374.0, actual: negative, predicted: negative
ID: 2375.0, actual: negative, predicted: negative
ID: 2376.0, actual: negative, predicted: negative
ID: 2377.0, actual: negative, predicted: neutral
ID: 2378.0, actual: negative, predicted: neutral
ID: 2379.0, actual: negative, predicted: neutral
ID: 2380.0, actual: negative, predicted: neutral
ID: 2381.0, actual: negative, predicted: neutral
ID: 2382.0, actual: negative, predicted: neutral
ID: 2383.0, actual: negative, predicted: neutral
ID: 2384.0, actual: negative, predicted: negative
ID: 2385.0, actual: negative, predicted: neutral
ID: 2386.0, actual: negative, predicted: negative
ID: 2387.0, actual: negative, predicted: neutral
ID: 2388.0, actual: negative, predicted: neutral
ID: 2389.0, actual: negative, predicted: neutral
ID: 2390.0, actual: negative, predicted: negative
ID: 2391.0, actual: negative, predicted: negative
ID: 2392.0, actual: negative, predicted: negative
ID: 2393.0, actual: negative, predicted: negative
ID: 2394.0, actual: negative, predicted: negative
ID: 2395.0, actual: negative, predicted: neutral
ID: 2396.0, actual: negative, predicted: negative
ID: 2397.0, actual: negative, predicted: neutral
ID: 2398.0, actual: negative, predicted: negative
ID: 2399.0, actual: negative, predicted: neutral
ID: 2400.0, actual: negative, predicted: neutral
ID: 2401.0, actual: negative, predicted: negative
ID: 2402.0, actual: negative, predicted: neutral
ID: 2403.0, actual: negative, predicted: negative
ID: 2404.0, actual: negative, predicted: neutral
ID: 2405.0, actual: negative, predicted: neutral
ID: 2406.0, actual: negative, predicted: neutral
ID: 2407.0, actual: negative, predicted: neutral
ID: 2408.0, actual: negative, predicted: neutral
ID: 2409.0, actual: negative, predicted: negative
ID: 2410.0, actual: negative, predicted: neutral
ID: 2411.0, actual: negative, predicted: neutral
ID: 2412.0, actual: negative, predicted: negative
ID: 2413.0, actual: negative, predicted: neutral
ID: 2414.0, actual: negative, predicted: negative
ID: 2415.0, actual: negative, predicted: negative
ID: 2416.0, actual: negative, predicted: negative
ID: 2417.0, actual: negative, predicted: neutral
ID: 2418.0, actual: negative, predicted: negative
ID: 2419.0, actual: negative, predicted: neutral
ID: 2420.0, actual: negative, predicted: negative
ID: 2421.0, actual: negative, predicted: negative
ID: 2422.0, actual: negative, predicted: neutral
ID: 2423.0, actual: negative, predicted: neutral
ID: 2424.0, actual: negative, predicted: negative
ID: 2425.0, actual: negative, predicted: neutral
ID: 2426.0, actual: negative, predicted: neutral
ID: 2427.0, actual: negative, predicted: negative
ID: 2428.0, actual: negative, predicted: negative
ID: 2429.0, actual: negative, predicted: negative
ID: 2430.0, actual: negative, predicted: neutral
ID: 2431.0, actual: negative, predicted: neutral
ID: 2432.0, actual: negative, predicted: neutral
ID: 2433.0, actual: negative, predicted: neutral
ID: 2434.0, actual: negative, predicted: negative
ID: 2435.0, actual: negative, predicted: positive
ID: 2436.0, actual: negative, predicted: negative
ID: 2437.0, actual: negative, predicted: negative
ID: 2438.0, actual: negative, predicted: neutral
ID: 2439.0, actual: negative, predicted: negative
ID: 2440.0, actual: negative, predicted: positive
ID: 2441.0, actual: negative, predicted: negative
ID: 2442.0, actual: negative, predicted: negative
ID: 2443.0, actual: negative, predicted: negative
ID: 2444.0, actual: negative, predicted: negative
ID: 2445.0, actual: negative, predicted: neutral
ID: 2446.0, actual: negative, predicted: negative
ID: 2447.0, actual: negative, predicted: neutral
ID: 2448.0, actual: negative, predicted: negative
ID: 2449.0, actual: negative, predicted: negative
ID: 2450.0, actual: negative, predicted: neutral
ID: 2451.0, actual: negative, predicted: negative
ID: 2452.0, actual: negative, predicted: neutral
ID: 2453.0, actual: negative, predicted: negative
ID: 2454.0, actual: negative, predicted: negative
ID: 2455.0, actual: negative, predicted: negative
ID: 2456.0, actual: negative, predicted: neutral
ID: 2457.0, actual: negative, predicted: negative
ID: 2458.0, actual: negative, predicted: negative
ID: 2459.0, actual: negative, predicted: negative
ID: 2460.0, actual: negative, predicted: negative
ID: 2461.0, actual: negative, predicted: negative
ID: 2462.0, actual: negative, predicted: negative
ID: 2463.0, actual: negative, predicted: negative
ID: 2464.0, actual: negative, predicted: negative
ID: 2465.0, actual: negative, predicted: negative
ID: 2466.0, actual: negative, predicted: neutral
ID: 2467.0, actual: negative, predicted: neutral
ID: 2468.0, actual: negative, predicted: negative
ID: 2469.0, actual: negative, predicted: negative
ID: 2470.0, actual: negative, predicted: negative
ID: 2471.0, actual: negative, predicted: negative
ID: 2472.0, actual: negative, predicted: negative
ID: 2473.0, actual: negative, predicted: negative
ID: 2474.0, actual: negative, predicted: neutral
ID: 2475.0, actual: negative, predicted: negative
ID: 2476.0, actual: negative, predicted: neutral
ID: 2477.0, actual: negative, predicted: negative
ID: 2478.0, actual: negative, predicted: neutral
ID: 2479.0, actual: negative, predicted: neutral
ID: 2480.0, actual: negative, predicted: neutral
ID: 2481.0, actual: negative, predicted: negative
ID: 2482.0, actual: negative, predicted: neutral
ID: 2483.0, actual: negative, predicted: negative
ID: 2484.0, actual: negative, predicted: neutral
ID: 2485.0, actual: negative, predicted: neutral
ID: 2486.0, actual: negative, predicted: negative
ID: 2487.0, actual: negative, predicted: negative
ID: 2488.0, actual: negative, predicted: negative
ID: 2489.0, actual: negative, predicted: neutral
ID: 2490.0, actual: negative, predicted: negative
ID: 2491.0, actual: negative, predicted: neutral
ID: 2492.0, actual: negative, predicted: negative
ID: 2493.0, actual: negative, predicted: neutral
ID: 2494.0, actual: negative, predicted: neutral
ID: 2495.0, actual: negative, predicted: negative
ID: 2496.0, actual: negative, predicted: neutral
ID: 2497.0, actual: negative, predicted: neutral
ID: 2498.0, actual: negative, predicted: neutral
ID: 2499.0, actual: negative, predicted: neutral
ID: 2500.0, actual: negative, predicted: neutral
ID: 2501.0, actual: negative, predicted: neutral
ID: 2502.0, actual: negative, predicted: neutral
ID: 2503.0, actual: negative, predicted: neutral
ID: 2504.0, actual: negative, predicted: neutral
ID: 2505.0, actual: negative, predicted: neutral
ID: 2506.0, actual: negative, predicted: neutral
ID: 2507.0, actual: negative, predicted: neutral
ID: 2508.0, actual: negative, predicted: neutral
ID: 2509.0, actual: negative, predicted: neutral
ID: 2510.0, actual: negative, predicted: neutral
ID: 2511.0, actual: negative, predicted: neutral
ID: 2512.0, actual: negative, predicted: neutral
ID: 2513.0, actual: negative, predicted: neutral
ID: 2514.0, actual: negative, predicted: neutral
ID: 2515.0, actual: negative, predicted: neutral
ID: 2516.0, actual: negative, predicted: negative
ID: 2517.0, actual: negative, predicted: negative
ID: 2518.0, actual: negative, predicted: neutral
ID: 2519.0, actual: negative, predicted: neutral
ID: 2520.0, actual: negative, predicted: neutral
ID: 2521.0, actual: negative, predicted: negative
ID: 2522.0, actual: negative, predicted: neutral
ID: 2523.0, actual: negative, predicted: neutral
ID: 2524.0, actual: negative, predicted: neutral
ID: 2525.0, actual: negative, predicted: negative
ID: 2526.0, actual: negative, predicted: neutral
ID: 2527.0, actual: negative, predicted: negative
ID: 2528.0, actual: negative, predicted: negative
ID: 2529.0, actual: negative, predicted: negative
ID: 2530.0, actual: negative, predicted: neutral
ID: 2531.0, actual: negative, predicted: neutral
ID: 2532.0, actual: negative, predicted: negative
ID: 2533.0, actual: negative, predicted: neutral
ID: 2534.0, actual: negative, predicted: negative
ID: 2535.0, actual: negative, predicted: negative
ID: 2536.0, actual: negative, predicted: negative
ID: 2537.0, actual: negative, predicted: negative
ID: 2538.0, actual: negative, predicted: negative
ID: 2539.0, actual: negative, predicted: neutral
ID: 2540.0, actual: negative, predicted: neutral
ID: 2541.0, actual: negative, predicted: negative
ID: 2542.0, actual: negative, predicted: negative
ID: 2543.0, actual: negative, predicted: negative
ID: 2544.0, actual: negative, predicted: negative
ID: 2545.0, actual: negative, predicted: negative
ID: 2546.0, actual: negative, predicted: neutral
ID: 2547.0, actual: negative, predicted: negative
ID: 2548.0, actual: negative, predicted: negative
ID: 2549.0, actual: negative, predicted: negative
ID: 2550.0, actual: negative, predicted: neutral
ID: 2551.0, actual: negative, predicted: neutral
ID: 2552.0, actual: negative, predicted: neutral
ID: 2553.0, actual: negative, predicted: negative
ID: 2554.0, actual: negative, predicted: neutral
ID: 2555.0, actual: negative, predicted: negative
ID: 2556.0, actual: negative, predicted: negative
ID: 2557.0, actual: negative, predicted: neutral
ID: 2558.0, actual: negative, predicted: neutral
ID: 2559.0, actual: negative, predicted: neutral
ID: 2560.0, actual: negative, predicted: negative
ID: 2561.0, actual: negative, predicted: negative
ID: 2562.0, actual: negative, predicted: negative
ID: 2563.0, actual: negative, predicted: negative
ID: 2564.0, actual: negative, predicted: negative
ID: 2565.0, actual: negative, predicted: negative
ID: 2566.0, actual: negative, predicted: negative
ID: 2567.0, actual: negative, predicted: negative
ID: 2568.0, actual: negative, predicted: negative
ID: 2569.0, actual: negative, predicted: negative
ID: 2570.0, actual: negative, predicted: negative
ID: 2571.0, actual: negative, predicted: negative
ID: 2572.0, actual: negative, predicted: negative
ID: 2573.0, actual: negative, predicted: negative
ID: 2574.0, actual: negative, predicted: neutral
ID: 2575.0, actual: negative, predicted: negative
ID: 2576.0, actual: negative, predicted: negative
ID: 2577.0, actual: negative, predicted: neutral
ID: 2578.0, actual: negative, predicted: neutral
ID: 2579.0, actual: negative, predicted: negative
ID: 2580.0, actual: negative, predicted: negative
ID: 2581.0, actual: negative, predicted: neutral
ID: 2582.0, actual: negative, predicted: neutral
ID: 2583.0, actual: negative, predicted: neutral
ID: 2584.0, actual: negative, predicted: negative
ID: 2585.0, actual: negative, predicted: negative
ID: 2586.0, actual: negative, predicted: neutral
ID: 2587.0, actual: negative, predicted: neutral
ID: 2588.0, actual: negative, predicted: neutral
ID: 2589.0, actual: negative, predicted: negative
ID: 2590.0, actual: negative, predicted: neutral
ID: 2591.0, actual: negative, predicted: neutral
ID: 2592.0, actual: negative, predicted: neutral
ID: 2593.0, actual: negative, predicted: negative
ID: 2594.0, actual: negative, predicted: negative
ID: 2595.0, actual: negative, predicted: negative
ID: 2596.0, actual: negative, predicted: negative
ID: 2597.0, actual: negative, predicted: neutral
ID: 2598.0, actual: negative, predicted: negative
ID: 2599.0, actual: negative, predicted: neutral
ID: 2600.0, actual: negative, predicted: neutral
ID: 2601.0, actual: negative, predicted: neutral
ID: 2602.0, actual: negative, predicted: neutral
ID: 2603.0, actual: negative, predicted: neutral
ID: 2604.0, actual: negative, predicted: negative
ID: 2605.0, actual: negative, predicted: negative
ID: 2606.0, actual: negative, predicted: negative
ID: 2607.0, actual: negative, predicted: neutral
ID: 2608.0, actual: negative, predicted: negative
ID: 2609.0, actual: negative, predicted: negative
ID: 2610.0, actual: negative, predicted: neutral
ID: 2611.0, actual: negative, predicted: neutral
ID: 2612.0, actual: negative, predicted: negative
ID: 2613.0, actual: negative, predicted: negative
ID: 2614.0, actual: negative, predicted: neutral
ID: 2615.0, actual: negative, predicted: neutral
ID: 2616.0, actual: negative, predicted: neutral
ID: 2617.0, actual: negative, predicted: negative
ID: 2618.0, actual: negative, predicted: neutral
ID: 2619.0, actual: negative, predicted: negative
ID: 2620.0, actual: negative, predicted: negative
ID: 2621.0, actual: negative, predicted: negative
ID: 2622.0, actual: negative, predicted: negative
ID: 2623.0, actual: negative, predicted: neutral
ID: 2624.0, actual: negative, predicted: neutral
ID: 2625.0, actual: negative, predicted: neutral
ID: 2626.0, actual: negative, predicted: neutral
ID: 2627.0, actual: negative, predicted: neutral
ID: 2628.0, actual: negative, predicted: negative
ID: 2629.0, actual: negative, predicted: neutral
ID: 2630.0, actual: negative, predicted: neutral
ID: 2631.0, actual: negative, predicted: neutral
ID: 2632.0, actual: negative, predicted: negative
ID: 2633.0, actual: negative, predicted: neutral
ID: 2634.0, actual: negative, predicted: negative
ID: 2635.0, actual: negative, predicted: neutral
ID: 2636.0, actual: negative, predicted: neutral
ID: 2637.0, actual: negative, predicted: neutral
ID: 2638.0, actual: negative, predicted: negative
ID: 2639.0, actual: negative, predicted: neutral
ID: 2640.0, actual: negative, predicted: negative
ID: 2641.0, actual: negative, predicted: negative
ID: 2642.0, actual: negative, predicted: neutral
ID: 2643.0, actual: negative, predicted: negative
ID: 2644.0, actual: negative, predicted: negative
ID: 2645.0, actual: negative, predicted: negative
ID: 2646.0, actual: negative, predicted: neutral
ID: 2647.0, actual: negative, predicted: negative
ID: 2648.0, actual: negative, predicted: negative
ID: 2649.0, actual: negative, predicted: neutral
ID: 2650.0, actual: negative, predicted: neutral
ID: 2651.0, actual: negative, predicted: negative
ID: 2652.0, actual: negative, predicted: negative
ID: 2653.0, actual: negative, predicted: neutral
ID: 2654.0, actual: negative, predicted: negative
